seed,dataset,model,fold,prauc,rocauc,brier,is_best
18,vowels,iforest,mean,0.1387406081891135,0.6726599597585513,0.1938481159927773,False
18,vowels,loda,mean,0.1365949856928908,0.5885633802816901,0.2198063426224655,False
18,vowels,inne,mean,0.4165287164741643,0.8663661971830987,0.1992368556257653,True
18,vowels,hbos,mean,0.1170750102077957,0.6179597585513079,0.2480617652444768,False
18,vowels,copod,mean,0.0707133643117212,0.4091549295774648,0.2232273355709047,False
18,vowels,ecod,mean,0.090791431129003,0.508261569416499,0.2542403133060048,False
19,vowels,iforest,mean,0.2724080168696534,0.777440643863179,0.1914496478357551,False
19,vowels,loda,mean,0.217776507304866,0.7011710261569417,0.1942005384621768,False
19,vowels,inne,mean,0.6888618413749994,0.926,0.190198614364793,True
19,vowels,hbos,mean,0.2109119113698338,0.6895814889336017,0.2545763319624106,False
19,vowels,copod,mean,0.1189308271371309,0.5373561368209255,0.2211775503148505,False
19,vowels,ecod,mean,0.2870731276982119,0.6410020120724347,0.1983056028330744,False
20,vowels,iforest,mean,0.4059282817080981,0.8221247484909456,0.1768586557352785,False
20,vowels,loda,mean,0.3296492875478439,0.7743138832997988,0.1982807433016586,False
20,vowels,inne,mean,0.6969030969030967,0.9484989939637826,0.1843214237398912,True
20,vowels,hbos,mean,0.355912541436362,0.7719476861167002,0.2095398203156774,False
20,vowels,copod,mean,0.1494412252567206,0.5818350100603623,0.2263777606179576,False
20,vowels,ecod,mean,0.2981725293475555,0.6952997987927565,0.2100268121916181,False
